,date,port_capitalgain,port_divyield,port_totalreturn,,,,,,,,,,,,
0,1/3/2005,-0.001005062,2.50E-05,-0.000980053,,,,,,,,,,,,
1,1/4/2005,-0.002200841,0.000128342,-0.002072499,,,,,,,,,,,,
2,1/5/2005,-0.006899196,0.000138642,-0.006760554,,,,,,,,,,,,
3,1/6/2005,0.00128623,0.000130648,0.001416878,,,,,,,,,,,,
4,1/7/2005,0.003516779,0.000138204,0.003654983,,,,,,,,,,,,
5,1/10/2005,0.000278072,0.00013626,0.000414332,,,,,,,,,,,,
6,1/11/2005,-0.000577186,0.000138191,-0.000438995,,,,,,,,,,,,
7,1/12/2005,-0.004404746,0.000138483,-0.004266263,,,,,,,,,,,,
8,1/13/2005,0.002273484,0.000137886,0.00241137,,,,,,,,,,,,
9,1/14/2005,0.001314651,0.000137944,0.001452595,,,,,,,,,,,,
10,1/17/2005,0.006642866,0.000126208,0.006769074,,,,,,,,,,,,
11,1/18/2005,0.001453205,0.000137062,0.001590267,,,,,,,,,,,,
12,1/19/2005,0.00306195,0.000136854,0.003198804,,,,,,,,,,,,
13,1/20/2005,-0.005185822,0.000137744,-0.005048078,,,,,,,,,,,,
14,1/21/2005,0.001472282,0.000137663,0.001609945,,,,,,,,,,,,
15,1/24/2005,0.000508675,0.000137579,0.000646255,,,,,,,,,,,,
16,1/25/2005,0.003650523,0.000136912,0.003787436,,,,,,,,,,,,
17,1/26/2005,0.004198751,9.31E-05,0.004291818,,,,,,,,,,,,
18,1/27/2005,-0.000907458,0.00013637,-0.000771088,,,,,,,,,,,,
19,1/28/2005,0.000636463,0.000136284,0.000772747,,,,,,,,,,,,
20,1/31/2005,0.002662903,0.00013625,0.002799153,,,,,,,,,,,,
21,2/1/2005,0.005640506,0.00013609,0.005776595,,,,,,,,,,,,
22,2/2/2005,0.005129096,0.000135719,0.005264815,,,,,,,,,,,,
23,2/3/2005,0.001626345,0.000135784,0.001762129,,,,,,,,,,,,
24,2/4/2005,0.005441168,0.000135051,0.005576219,,,,,,,,,,,,
25,2/7/2005,0.006983108,0.000134122,0.00711723,,,,,,,,,,,,
26,2/8/2005,0.000378065,0.000134141,0.000512206,,,,,,,,,,,,
27,2/9/2005,0.001645809,0.00012144,0.00176725,,,,,,,,,,,,
28,2/10/2005,0.003485729,0.000121079,0.003606808,,,,,,,,,,,,
29,2/11/2005,0.00431894,0.000119097,0.004438037,,,,,,,,,,,,
30,2/14/2005,0.000383411,0.000133502,0.000516913,,,,,,,,,,,,
31,2/15/2005,0.000492421,0.000133817,0.000626238,,,,,,,,,,,,
32,2/16/2005,0.000805356,0.000133665,0.000939021,,,,,,,,,,,,
33,2/17/2005,-0.001124777,0.00013388,-0.000990897,,,,,,,,,,,,
34,2/18/2005,0.000943,0.000134013,0.001077013,,,,,,,,,,,,
35,2/21/2005,-0.001955874,0.000123114,-0.00183276,,,,,,,,,,,,
36,2/22/2005,-0.005635897,0.0001348,-0.005501096,,,,,,,,,,,,
37,2/23/2005,-0.001283047,0.000135032,-0.001148015,,,,,,,,,,,,
38,2/24/2005,0.000693978,0.000136085,0.000830063,,,,,,,,,,,,
39,2/25/2005,0.007215072,0.000134964,0.007350036,,,,,,,,,,,,
40,2/28/2005,0.002920267,0.000134709,0.003054977,,,,,,,,,,,,
41,3/1/2005,-0.000349542,0.000128963,-0.000220579,,,,,,,,,,,,
42,3/2/2005,-0.00010549,0.000129271,2.38E-05,,,,,,,,,,,,
43,3/3/2005,0.003295221,0.000135969,0.00343119,,,,,,,,,,,,
44,3/4/2005,0.00770979,0.000135151,0.007844942,,,,,,,,,,,,
45,3/7/2005,0.004420453,0.000134464,0.004554916,,,,,,,,,,,,
46,3/8/2005,-0.003020814,0.000134818,-0.002885996,,,,,,,,,,,,
47,3/9/2005,-0.002647098,0.000135717,-0.002511381,,,,,,,,,,,,
48,3/10/2005,-0.003487236,0.000136778,-0.003350458,,,,,,,,,,,,
49,3/11/2005,0.001485189,0.000137093,0.001622282,,,,,,,,,,,,
50,3/14/2005,-0.000356165,0.000137828,-0.000218337,,,,,,,,,,,,
51,3/15/2005,0.00045035,0.000137963,0.000588313,,,,,,,,,,,,
52,3/16/2005,-0.003454904,0.000137661,-0.003317243,,,,,,,,,,,,
53,3/17/2005,7.97E-05,0.000137836,0.000217493,,,,,,,,,,,,
54,3/18/2005,0.001054675,0.000137257,0.001191932,,,,,,,,,,,,
55,3/21/2005,0.001282991,0.000136535,0.001419527,,,,,,,,,,,,
56,3/22/2005,-0.006809006,0.000139342,-0.006669664,,,,,,,,,,,,
57,3/23/2005,-0.009796508,0.000141451,-0.009655057,,,,,,,,,,,,
58,3/24/2005,-0.002758024,0.000142013,-0.002616011,,,,,,,,,,,,
59,3/25/2005,0.000253597,1.68E-06,0.000255274,,,,,,,,,,,,
60,3/28/2005,-0.002047509,4.55E-05,-0.002002032,,,,,,,,,,,,
61,3/29/2005,-0.005378782,0.00014432,-0.005234461,,,,,,,,,,,,
62,3/30/2005,0.004969877,0.0001436,0.005113477,,,,,,,,,,,,
63,3/31/2005,0.002500763,0.000142771,0.002643534,,,,,,,,,,,,
0,4/1/2005,0.002733248,0.000124649,0.002857897,,,,,,,,,,,,
1,4/4/2005,-0.001408359,0.000124957,-0.001283402,,,,,,,,,,,,
2,4/5/2005,0.003337008,0.00011701,0.003454017,,,,,,,,,,,,
3,4/6/2005,0.00455365,0.000124455,0.004678105,,,,,,,,,,,,
4,4/7/2005,0.004187886,0.000124217,0.004312103,,,,,,,,,,,,
5,4/8/2005,0.005394764,0.000123374,0.005518138,,,,,,,,,,,,
6,4/11/2005,-0.004926052,0.00012392,-0.004802132,,,,,,,,,,,,
7,4/12/2005,-0.000743078,0.000123857,-0.000619221,,,,,,,,,,,,
8,4/13/2005,-0.001613331,0.000124726,-0.001488605,,,,,,,,,,,,
9,4/14/2005,-0.002626845,0.000124776,-0.00250207,,,,,,,,,,,,
10,4/15/2005,-0.009935179,0.000126649,-0.00980853,,,,,,,,,,,,
11,4/18/2005,-0.013063888,0.000128212,-0.012935676,,,,,,,,,,,,
12,4/19/2005,0.005752631,0.000127405,0.005880036,,,,,,,,,,,,
13,4/20/2005,-0.00255372,0.00012792,-0.0024258,,,,,,,,,,,,
14,4/21/2005,0.002326976,0.000128049,0.002455025,,,,,,,,,,,,
15,4/22/2005,0.001629967,0.000124034,0.001754002,,,,,,,,,,,,
16,4/25/2005,0.002088395,7.27E-05,0.002161085,,,,,,,,,,,,
17,4/26/2005,-0.00205675,0.00012751,-0.00192924,,,,,,,,,,,,
18,4/27/2005,-0.006898023,0.00012835,-0.006769673,,,,,,,,,,,,
19,4/28/2005,-0.002490071,0.000128594,-0.002361476,,,,,,,,,,,,
20,4/29/2005,0.000311625,0.000120072,0.000431697,,,,,,,,,,,,
21,5/2/2005,0.006627297,0.000112693,0.00673999,,,,,,,,,,,,
22,5/3/2005,0.000106823,0.000121393,0.000228216,,,,,,,,,,,,
23,5/4/2005,-0.002288412,0.000124467,-0.002163945,,,,,,,,,,,,
24,5/5/2005,0.000800714,0.000112489,0.000913203,,,,,,,,,,,,
25,5/6/2005,0.003761309,0.000132446,0.003893755,,,,,,,,,,,,
26,5/9/2005,0.000920763,0.000132697,0.00105346,,,,,,,,,,,,
27,5/10/2005,0.000523796,0.000132532,0.000656327,,,,,,,,,,,,
28,5/11/2005,0.000186266,0.000132394,0.000318659,,,,,,,,,,,,
29,5/12/2005,-0.00045357,0.000132427,-0.000321143,,,,,,,,,,,,
30,5/13/2005,-0.002291313,0.000132904,-0.00215841,,,,,,,,,,,,
31,5/16/2005,0.000617812,0.000116377,0.000734188,,,,,,,,,,,,
32,5/17/2005,-0.001646995,0.000130719,-0.001516276,,,,,,,,,,,,
33,5/18/2005,0.006560069,0.000132825,0.006692893,,,,,,,,,,,,
34,5/19/2005,0.004235505,0.000132141,0.004367646,,,,,,,,,,,,
35,5/20/2005,0.002014539,0.000131469,0.002146008,,,,,,,,,,,,
36,5/23/2005,0.004750268,0.000108171,0.004858439,,,,,,,,,,,,
37,5/24/2005,0.001230643,0.000125927,0.00135657,,,,,,,,,,,,
38,5/25/2005,-0.001326769,0.000132213,-0.001194557,,,,,,,,,,,,
39,5/26/2005,0.005032133,0.000131899,0.005164032,,,,,,,,,,,,
40,5/27/2005,0.002339177,0.000131636,0.002470814,,,,,,,,,,,,
41,5/30/2005,0.002678153,0.000117788,0.002795941,,,,,,,,,,,,
42,5/31/2005,-0.001448382,0.000131914,-0.001316468,,,,,,,,,,,,
43,6/1/2005,0.005299662,0.000131263,0.005430925,,,,,,,,,,,,
44,6/2/2005,-0.000111418,0.000130858,1.94E-05,,,,,,,,,,,,
45,6/3/2005,0.00237671,0.000130505,0.002507215,,,,,,,,,,,,
46,6/6/2005,0.000352165,0.000113344,0.00046551,,,,,,,,,,,,
47,6/7/2005,0.004507572,0.000129345,0.004636917,,,,,,,,,,,,
48,6/8/2005,0.002326083,0.000129192,0.002455275,,,,,,,,,,,,
49,6/9/2005,-0.001029065,0.000129395,-0.00089967,,,,,,,,,,,,
50,6/10/2005,0.002784414,0.000128929,0.002913343,,,,,,,,,,,,
51,6/13/2005,0.002818088,8.55E-05,0.00290354,,,,,,,,,,,,
52,6/14/2005,0.00055302,0.000128844,0.000681865,,,,,,,,,,,,
53,6/15/2005,0.003500223,0.000128285,0.003628508,,,,,,,,,,,,
54,6/16/2005,0.00750127,0.000127563,0.007628833,,,,,,,,,,,,
55,6/17/2005,0.001048441,0.000127278,0.001175719,,,,,,,,,,,,
56,6/20/2005,0.002146719,0.000127215,0.002273934,,,,,,,,,,,,
57,6/21/2005,0.001824845,0.00012706,0.001951904,,,,,,,,,,,,
58,6/22/2005,0.003289313,0.000126803,0.003416116,,,,,,,,,,,,
59,6/23/2005,-0.001025769,0.00012694,-0.000898829,,,,,,,,,,,,
60,6/24/2005,-0.003487907,0.00012519,-0.003362716,,,,,,,,,,,,
61,6/27/2005,-0.005278325,0.000128595,-0.00514973,,,,,,,,,,,,
62,6/28/2005,0.004817293,0.000128305,0.004945598,,,,,,,,,,,,
63,6/29/2005,-0.000243654,0.000128386,-0.000115269,,,,,,,,,,,,
64,6/30/2005,-0.001298657,0.000128295,-0.001170362,,,,,,,,,,,,
0,7/1/2005,0.002089061,8.74E-05,0.002176423,,,,,,,,,,,,
1,7/4/2005,8.43E-05,0.000107937,0.000192199,,,,,,,,,,,,
2,7/5/2005,0.002477619,0.000116551,0.00259417,,,,,,,,,,,,
3,7/6/2005,0.002702718,0.000116514,0.002819232,,,,,,,,,,,,
4,7/7/2005,-0.006522009,0.000117321,-0.006404687,,,,,,,,,,,,
5,7/8/2005,0.008775519,0.000116573,0.008892092,,,,,,,,,,,,
6,7/11/2005,0.004726943,0.000116077,0.004843021,,,,,,,,,,,,
7,7/12/2005,-0.000860267,0.000116103,-0.000744163,,,,,,,,,,,,
8,7/13/2005,0.002170099,0.000116144,0.002286243,,,,,,,,,,,,
9,7/14/2005,-0.000257792,0.000116262,-0.00014153,,,,,,,,,,,,
10,7/15/2005,0.000287486,0.000116235,0.000403721,,,,,,,,,,,,
11,7/18/2005,-0.001932308,0.000109366,-0.001822942,,,,,,,,,,,,
12,7/19/2005,0.001908407,0.000116419,0.002024826,,,,,,,,,,,,
13,7/20/2005,0.004318331,0.00011621,0.004434541,,,,,,,,,,,,
14,7/21/2005,-0.000812011,0.0001164,-0.000695611,,,,,,,,,,,,
15,7/22/2005,0.000634558,0.00011626,0.000750818,,,,,,,,,,,,
16,7/25/2005,0.000661206,0.000116216,0.000777422,,,,,,,,,,,,
17,7/26/2005,0.002893267,0.000115982,0.003009249,,,,,,,,,,,,
18,7/27/2005,0.00106338,0.00011571,0.00117909,,,,,,,,,,,,
19,7/28/2005,0.002672459,0.000115703,0.002788162,,,,,,,,,,,,
20,7/29/2005,0.001787564,0.000115284,0.001902847,,,,,,,,,,,,
21,8/1/2005,-0.000399498,9.44E-05,-0.000305128,,,,,,,,,,,,
22,8/2/2005,0.003857091,0.000114697,0.003971788,,,,,,,,,,,,
23,8/3/2005,0.000880328,0.000115167,0.000995495,,,,,,,,,,,,
24,8/4/2005,0.002488862,0.00011491,0.002603772,,,,,,,,,,,,
25,8/5/2005,-0.001319303,0.000114971,-0.001204332,,,,,,,,,,,,
26,8/8/2005,-0.000201785,0.000115171,-8.66E-05,,,,,,,,,,,,
27,8/9/2005,0.002238762,0.000114986,0.002353747,,,,,,,,,,,,
28,8/10/2005,0.001577092,0.000114654,0.001691746,,,,,,,,,,,,
29,8/11/2005,0.000770516,0.000114378,0.000884894,,,,,,,,,,,,
30,8/12/2005,0.001467945,0.0001142,0.001582145,,,,,,,,,,,,
31,8/15/2005,-0.002798742,0.000111503,-0.00268724,,,,,,,,,,,,
32,8/16/2005,-0.000662173,0.000114951,-0.000547222,,,,,,,,,,,,
33,8/17/2005,0.000813461,0.00011513,0.000928592,,,,,,,,,,,,
34,8/18/2005,-0.002800064,0.000115585,-0.002684479,,,,,,,,,,,,
35,8/19/2005,0.002943527,0.000115179,0.003058705,,,,,,,,,,,,
36,8/22/2005,0.004207545,0.000114629,0.004322174,,,,,,,,,,,,
37,8/23/2005,-0.001448431,0.000114862,-0.001333569,,,,,,,,,,,,
38,8/24/2005,-0.00031844,0.000114878,-0.000203562,,,,,,,,,,,,
39,8/25/2005,-0.001360338,0.000115018,-0.00124532,,,,,,,,,,,,
40,8/26/2005,-0.001326985,0.000115293,-0.001211692,,,,,,,,,,,,
41,8/29/2005,-0.003755905,0.000104603,-0.003651302,,,,,,,,,,,,
42,8/30/2005,0.00113892,0.000114768,0.001253688,,,,,,,,,,,,
43,8/31/2005,0.003586289,0.000114699,0.003700988,,,,,,,,,,,,
44,9/1/2005,0.002420763,0.000114124,0.002534887,,,,,,,,,,,,
45,9/2/2005,-0.000923033,0.000115259,-0.000807774,,,,,,,,,,,,
46,9/5/2005,-0.001323336,8.51E-05,-0.001238274,,,,,,,,,,,,
47,9/6/2005,0.001997086,0.000115557,0.002112643,,,,,,,,,,,,
48,9/7/2005,-0.000879914,0.000115649,-0.000764265,,,,,,,,,,,,
49,9/8/2005,-0.001580245,0.000115757,-0.001464488,,,,,,,,,,,,
50,9/9/2005,0.004149555,0.000115536,0.004265091,,,,,,,,,,,,
51,9/12/2005,0.006949449,0.000114773,0.007064222,,,,,,,,,,,,
52,9/13/2005,0.000370003,0.000114523,0.000484525,,,,,,,,,,,,
53,9/14/2005,0.000338422,0.00011443,0.000452853,,,,,,,,,,,,
54,9/15/2005,0.004700163,0.000114308,0.00481447,,,,,,,,,,,,
55,9/16/2005,0.001700063,0.000114008,0.001814071,,,,,,,,,,,,
56,9/19/2005,0.001308694,9.88E-05,0.001407467,,,,,,,,,,,,
57,9/20/2005,0.004433664,0.000113679,0.004547343,,,,,,,,,,,,
58,9/21/2005,-0.007814966,0.00011439,-0.007700575,,,,,,,,,,,,
59,9/22/2005,-0.003464491,0.000115131,-0.00334936,,,,,,,,,,,,
60,9/23/2005,0.003198815,0.000108509,0.003307324,,,,,,,,,,,,
61,9/26/2005,0.004785216,0.000114385,0.0048996,,,,,,,,,,,,
62,9/27/2005,0.002002765,0.000113701,0.002116466,,,,,,,,,,,,
63,9/28/2005,0.004391553,0.000113551,0.004505104,,,,,,,,,,,,
64,9/29/2005,0.00611804,0.000113142,0.006231182,,,,,,,,,,,,
65,9/30/2005,0.000501264,0.000113181,0.000614445,,,,,,,,,,,,
0,10/3/2005,0.002688777,0.000112483,0.00280126,,,,,,,,,,,,
1,10/4/2005,-0.002385,0.000112923,-0.002272077,,,,,,,,,,,,
2,10/5/2005,-0.009527823,0.000114276,-0.009413547,,,,,,,,,,,,
3,10/6/2005,-0.0095405,0.000115499,-0.009425001,,,,,,,,,,,,
4,10/7/2005,-1.55E-05,0.000115379,9.99E-05,,,,,,,,,,,,
5,10/10/2005,0.002115372,8.93E-05,0.002204714,,,,,,,,,,,,
6,10/11/2005,0.001626436,0.000107301,0.001733737,,,,,,,,,,,,
7,10/12/2005,-0.005564985,0.00011601,-0.005448975,,,,,,,,,,,,
8,10/13/2005,-0.006471267,0.000116737,-0.00635453,,,,,,,,,,,,
9,10/14/2005,0.001164841,0.000116457,0.001281298,,,,,,,,,,,,
10,10/17/2005,0.00139828,0.000116356,0.001514636,,,,,,,,,,,,
11,10/18/2005,-0.003602404,0.000116912,-0.003485492,,,,,,,,,,,,
12,10/19/2005,-0.008817519,0.000117981,-0.008699538,,,,,,,,,,,,
13,10/20/2005,0.000273095,0.000117889,0.000390983,,,,,,,,,,,,
14,10/21/2005,-0.002218233,0.000117877,-0.002100356,,,,,,,,,,,,
15,10/24/2005,0.006966148,0.00011719,0.007083338,,,,,,,,,,,,
16,10/25/2005,0.001890556,0.00011678,0.002007337,,,,,,,,,,,,
17,10/26/2005,0.003498923,0.000116723,0.003615646,,,,,,,,,,,,
18,10/27/2005,-0.00754346,0.000117643,-0.007425816,,,,,,,,,,,,
19,10/28/2005,0.002756221,0.000117116,0.002873337,,,,,,,,,,,,
20,10/31/2005,0.013327358,0.000115659,0.013443017,,,,,,,,,,,,
21,11/1/2005,0.001432235,0.00011554,0.001547776,,,,,,,,,,,,
22,11/2/2005,0.001623561,0.000115509,0.00173907,,,,,,,,,,,,
23,11/3/2005,-3.07E-05,0.000112573,8.19E-05,,,,,,,,,,,,
24,11/4/2005,0.0020732,0.000115462,0.002188662,,,,,,,,,,,,
25,11/7/2005,0.002034073,0.000115121,0.002149193,,,,,,,,,,,,
26,11/8/2005,-0.001525708,0.00011535,-0.001410359,,,,,,,,,,,,
27,11/9/2005,0.002958799,0.000115088,0.003073887,,,,,,,,,,,,
28,11/10/2005,0.005196855,0.000114679,0.005311534,,,,,,,,,,,,
29,11/11/2005,0.010384665,0.000113658,0.010498323,,,,,,,,,,,,
30,11/14/2005,0.003095052,0.000113362,0.003208414,,,,,,,,,,,,
31,11/15/2005,-0.002832369,0.000111278,-0.002721091,,,,,,,,,,,,
32,11/16/2005,-0.001566964,0.000111291,-0.001455673,,,,,,,,,,,,
33,11/17/2005,-0.001520336,0.00011141,-0.001408926,,,,,,,,,,,,
34,11/18/2005,0.004977646,0.000110732,0.005088378,,,,,,,,,,,,
35,11/21/2005,0.00293066,0.000110695,0.003041355,,,,,,,,,,,,
36,11/22/2005,0.001646576,0.000110716,0.001757291,,,,,,,,,,,,
37,11/23/2005,0.002327067,0.000107666,0.002434733,,,,,,,,,,,,
38,11/24/2005,0.003251284,9.36E-05,0.003344896,,,,,,,,,,,,
39,11/25/2005,0.00136285,0.000109289,0.001472139,,,,,,,,,,,,
40,11/28/2005,-0.002490892,0.000109728,-0.002381164,,,,,,,,,,,,
41,11/29/2005,0.000692749,0.000109726,0.000802475,,,,,,,,,,,,
42,11/30/2005,-0.005282589,0.000110696,-0.005171893,,,,,,,,,,,,
43,12/1/2005,0.007098696,0.000110194,0.007208891,,,,,,,,,,,,
44,12/2/2005,0.006271735,0.000109626,0.006381361,,,,,,,,,,,,
45,12/5/2005,-0.0005172,0.000109611,-0.000407589,,,,,,,,,,,,
46,12/6/2005,0.001852086,0.000109638,0.001961724,,,,,,,,,,,,
47,12/7/2005,0.002670658,0.00010922,0.002779878,,,,,,,,,,,,
48,12/8/2005,0.001918757,0.000109227,0.002027984,,,,,,,,,,,,
49,12/9/2005,0.003069121,0.00010907,0.003178191,,,,,,,,,,,,
50,12/12/2005,0.001793811,0.000108689,0.0019025,,,,,,,,,,,,
51,12/13/2005,-0.000593246,0.000108954,-0.000484292,,,,,,,,,,,,
52,12/14/2005,0.001883584,0.0001085,0.001992084,,,,,,,,,,,,
53,12/15/2005,-0.001419663,0.000108737,-0.001310926,,,,,,,,,,,,
54,12/16/2005,0.006883557,0.000108399,0.006991956,,,,,,,,,,,,
55,12/19/2005,-0.000352489,0.000108502,-0.000243987,,,,,,,,,,,,
56,12/20/2005,0.000823834,0.000108869,0.000932703,,,,,,,,,,,,
57,12/21/2005,0.002888337,0.000108519,0.002996856,,,,,,,,,,,,
58,12/22/2005,9.03E-05,0.000109014,0.000199356,,,,,,,,,,,,
59,12/23/2005,0.004237581,0.000106117,0.004343698,,,,,,,,,,,,
60,12/26/2005,0.000188366,2.73E-06,0.000191101,,,,,,,,,,,,
61,12/27/2005,0.001887186,3.80E-05,0.001925152,,,,,,,,,,,,
62,12/28/2005,0.001489603,0.000109027,0.001598631,,,,,,,,,,,,
63,12/29/2005,0.003319455,0.000108901,0.003428356,,,,,,,,,,,,
64,12/30/2005,-0.000897483,0.000108996,-0.000788487,,,,,,,,,,,,
65,1/3/2006,0.001460909,1.97E-05,0.001480639,,,,,,,,,,,,
66,1/4/2006,0.005218471,0.000114421,0.005332892,,,,,,,,,,,,
67,1/5/2006,-0.002575294,0.000115831,-0.002459463,,,,,,,,,,,,
68,1/6/2006,0.002101121,0.000109166,0.002210287,,,,,,,,,,,,
69,1/9/2006,0.001719392,0.000114448,0.001833839,,,,,,,,,,,,
70,1/10/2006,-0.002119734,0.000115792,-0.002003942,,,,,,,,,,,,
71,1/11/2006,0.004437608,0.000115494,0.004553102,,,,,,,,,,,,
72,1/12/2006,-0.002442735,0.000115892,-0.002326843,,,,,,,,,,,,
73,1/13/2006,-0.002301913,0.000116111,-0.002185802,,,,,,,,,,,,
74,1/16/2006,0.002713457,9.55E-05,0.002808913,,,,,,,,,,,,
75,1/17/2006,-0.005409899,0.000116264,-0.005293636,,,,,,,,,,,,
76,1/18/2006,-0.00423728,0.000117291,-0.004119989,,,,,,,,,,,,
77,1/19/2006,0.003466074,0.000116758,0.003582832,,,,,,,,,,,,
78,1/20/2006,-0.004099592,0.000116844,-0.003982749,,,,,,,,,,,,
79,1/23/2006,-0.0019598,0.000117188,-0.001842612,,,,,,,,,,,,
80,1/24/2006,0.003730096,0.000116828,0.003846924,,,,,,,,,,,,
81,1/25/2006,0.004751211,0.000116418,0.004867629,,,,,,,,,,,,
82,1/26/2006,0.001658898,7.73E-05,0.001736235,,,,,,,,,,,,
83,1/27/2006,0.005604079,0.000115686,0.005719765,,,,,,,,,,,,
84,1/30/2006,0.003310606,0.000108284,0.00341889,,,,,,,,,,,,
85,1/31/2006,-0.002228398,0.000108218,-0.002120179,,,,,,,,,,,,
86,2/1/2006,0.006386577,0.000119098,0.006505675,,,,,,,,,,,,
87,2/2/2006,-0.001537513,0.000119571,-0.001417942,,,,,,,,,,,,
88,2/3/2006,-0.001737453,0.000119926,-0.001617527,,,,,,,,,,,,
89,2/6/2006,0.004336256,0.000119377,0.004455633,,,,,,,,,,,,
90,2/7/2006,-0.002811045,0.000119484,-0.00269156,,,,,,,,,,,,
91,2/8/2006,-0.004545582,0.000120219,-0.004425363,,,,,,,,,,,,
92,2/9/2006,0.006415659,0.000119667,0.006535326,,,,,,,,,,,,
93,2/10/2006,0.001523866,0.000119474,0.00164334,,,,,,,,,,,,
94,2/13/2006,0.001005387,0.000119541,0.001124928,,,,,,,,,,,,
95,2/14/2006,0.004397074,0.000119207,0.004516281,,,,,,,,,,,,
96,2/15/2006,-0.001063865,0.000119617,-0.000944248,,,,,,,,,,,,
97,2/16/2006,0.002153027,0.000119079,0.002272106,,,,,,,,,,,,
98,2/17/2006,0.002614128,0.000119045,0.002733173,,,,,,,,,,,,
99,2/20/2006,0.000106404,9.75E-05,0.000203938,,,,,,,,,,,,
100,2/21/2006,0.00300651,0.0001207,0.00312721,,,,,,,,,,,,
101,2/22/2006,0.004984296,0.000120108,0.005104404,,,,,,,,,,,,
102,2/23/2006,-0.003077252,0.000120389,-0.002956863,,,,,,,,,,,,
103,2/24/2006,0.001565427,0.000120152,0.001685579,,,,,,,,,,,,
104,2/27/2006,0.005709519,0.000119451,0.00582897,,,,,,,,,,,,
105,2/28/2006,-0.005404041,0.000119958,-0.005284083,,,,,,,,,,,,
106,3/1/2006,0.001368964,0.000120674,0.001489638,,,,,,,,,,,,
107,3/2/2006,0.000416723,0.000120546,0.000537268,,,,,,,,,,,,
108,3/3/2006,0.00084227,0.000120444,0.000962714,,,,,,,,,,,,
109,3/6/2006,0.001789298,0.000120218,0.001909516,,,,,,,,,,,,
110,3/7/2006,-0.001477044,0.000120369,-0.001356675,,,,,,,,,,,,
111,3/8/2006,-0.001115465,0.000120547,-0.000994918,,,,,,,,,,,,
112,3/9/2006,0.004111617,0.000120517,0.004232134,,,,,,,,,,,,
113,3/10/2006,0.005350602,0.000120166,0.005470767,,,,,,,,,,,,
114,3/13/2006,0.006094877,0.000119295,0.006214172,,,,,,,,,,,,
115,3/14/2006,0.002980033,0.000119242,0.003099275,,,,,,,,,,,,
116,3/15/2006,0.00725734,0.000118788,0.007376128,,,,,,,,,,,,
117,3/16/2006,0.001558571,0.000118502,0.001677073,,,,,,,,,,,,
118,3/17/2006,0.004515052,0.000118189,0.004633241,,,,,,,,,,,,
119,3/20/2006,0.001456476,0.000118232,0.001574709,,,,,,,,,,,,
120,3/21/2006,-0.001680863,0.000117509,-0.001563354,,,,,,,,,,,,
121,3/22/2006,0.000269229,0.000118464,0.000387693,,,,,,,,,,,,
122,3/23/2006,-0.001899386,0.000118724,-0.001780662,,,,,,,,,,,,
123,3/24/2006,0.004580587,0.000117968,0.004698555,,,,,,,,,,,,
124,3/27/2006,-0.002158137,0.000118133,-0.002040004,,,,,,,,,,,,
125,3/28/2006,-0.002298961,0.000118486,-0.002180476,,,,,,,,,,,,
126,3/29/2006,0.002956893,0.000118067,0.003074961,,,,,,,,,,,,
127,3/30/2006,0.001754015,0.000118062,0.001872078,,,,,,,,,,,,
128,3/31/2006,-0.004182626,0.000119274,-0.004063351,,,,,,,,,,,,
129,4/3/2006,0.004648351,9.94E-05,0.004747722,,,,,,,,,,,,
130,4/4/2006,-0.001684117,9.96E-05,-0.001584561,,,,,,,,,,,,
131,4/5/2006,0.003030335,9.66E-05,0.003126982,,,,,,,,,,,,
132,4/6/2006,0.00147861,9.92E-05,0.001577792,,,,,,,,,,,,
133,4/7/2006,-0.00240599,9.93E-05,-0.002306716,,,,,,,,,,,,
134,4/10/2006,-0.002287354,9.94E-05,-0.002187939,,,,,,,,,,,,
135,4/11/2006,-0.007264504,0.000100036,-0.007164467,,,,,,,,,,,,
136,4/12/2006,-0.003423604,0.000101485,-0.003322119,,,,,,,,,,,,
137,4/13/2006,0.000364127,9.86E-05,0.000462694,,,,,,,,,,,,
138,4/14/2006,-7.40E-05,1.11E-06,-7.29E-05,,,,,,,,,,,,
139,4/17/2006,0.000104032,2.54E-05,0.000129445,,,,,,,,,,,,
140,4/18/2006,0.00633353,0.000101602,0.006435133,,,,,,,,,,,,
141,4/19/2006,0.004855108,0.000101257,0.004956365,,,,,,,,,,,,
142,4/20/2006,0.003677928,0.000100774,0.003778702,,,,,,,,,,,,
143,4/21/2006,0.005592233,0.000100007,0.00569224,,,,,,,,,,,,
144,4/24/2006,-0.00046434,0.00010009,-0.00036425,,,,,,,,,,,,
145,4/25/2006,-0.000304294,6.35E-05,-0.00024075,,,,,,,,,,,,
146,4/26/2006,-0.002555425,0.000100148,-0.002455277,,,,,,,,,,,,
147,4/27/2006,0.001848845,0.000100478,0.001949323,,,,,,,,,,,,
148,4/28/2006,-0.008259047,0.000101207,-0.00815784,,,,,,,,,,,,
149,5/1/2006,0.001210381,6.52E-05,0.00127555,,,,,,,,,,,,
150,5/2/2006,0.003900792,0.000100578,0.00400137,,,,,,,,,,,,
151,5/3/2006,-0.002564075,9.96E-05,-0.002464454,,,,,,,,,,,,
152,5/4/2006,0.002250745,1.00E-04,0.002350744,,,,,,,,,,,,
153,5/5/2006,0.010839392,9.65E-05,0.010935888,,,,,,,,,,,,
154,5/8/2006,0.00110043,9.99E-05,0.001200342,,,,,,,,,,,,
